Transaction_ID,Transaction_Date,Region,Country,Business_Unit,Product_Category,Product_Name,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Discount_Percentage,Customer_Rating,Quarter,Year
TX-2024-01057,2025-05-26,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Online Partner,16,982.21,15715.36,11315.04,4400.32,0.28,0.0,4.8,Q2,2025
TX-2024-01058,2024-12-13,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Online Partner,2,14927.59,29855.18,19405.86,10449.32,0.35,0.0,4.2,Q4,2024
TX-2024-01059,2026-02-28,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Distributor,1,15294.25,13764.82,9941.26,3823.56,0.2778,10.0,5.0,Q1,2026
TX-2024-01060,2024-12-22,Europe,Italy,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Online Partner,3,15299.28,43602.95,29833.59,13769.36,0.3158,5.0,5.0,Q4,2024
TX-2024-01061,2025-06-22,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,1,15368.0,15368.0,9989.2,5378.8,0.35,0.0,4.9,Q2,2025
TX-2024-01062,2025-08-18,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Distributor,3,3594.65,10244.75,7333.08,2911.67,0.2842,5.0,4.1,Q3,2025
TX-2024-01063,2026-01-22,Europe,Germany,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Direct Sales,12832,0.05,545.36,256.64,288.72,0.5294,15.0,4.0,Q1,2026
TX-2024-01064,2025-12-06,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Government,Distributor,33,10.14,334.62,66.99,267.63,0.7998,0.0,4.0,Q4,2025
TX-2024-01065,2025-12-11,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,25,974.66,23148.18,17544.0,5604.18,0.2421,5.0,4.6,Q4,2025
TX-2024-01066,2025-05-03,Latin America,Mexico,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Direct Sales,1,14725.88,14725.88,9571.82,5154.06,0.35,0.0,4.5,Q2,2025
TX-2024-01067,2024-07-07,Latin America,Mexico,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,9,1000.47,7653.6,6483.06,1170.54,0.1529,15.0,5.0,Q3,2024
TX-2024-01068,2024-05-23,Asia-Pacific,Singapore,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,15207,0.05,760.35,304.14,456.21,0.6,0.0,4.4,Q2,2024
TX-2024-01069,2026-05-23,Asia-Pacific,Singapore,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Online Partner,14646,0.05,695.68,292.92,402.76,0.5789,5.0,4.0,Q2,2026
TX-2024-01070,2024-02-11,Europe,Germany,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Direct Sales,795,2.45,1850.36,977.85,872.51,0.4715,5.0,4.6,Q1,2024
TX-2024-01071,2026-05-22,Asia-Pacific,Japan,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,6,197.25,1124.32,946.8,177.52,0.1579,5.0,3.2,Q2,2026
TX-2024-01072,2026-01-30,Europe,United Kingdom,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Direct Sales,6,858.56,4636.22,2060.52,2575.7,0.5556,10.0,4.2,Q1,2026
TX-2024-01073,2024-03-04,Europe,United Kingdom,Enterprise Solutions,AI Software,ExecuDeck Core,SMB,Online Partner,15,442.77,5977.4,1660.35,4317.05,0.7222,10.0,3.4,Q1,2024
TX-2024-01074,2024-06-05,Asia-Pacific,Japan,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Online Partner,11,197.1,2168.1,1734.48,433.62,0.2,0.0,3.1,Q2,2024
TX-2024-01075,2024-03-10,Europe,France,Enterprise Solutions,AI Software,ExecuDeck Core,Government,Distributor,13,440.98,5732.74,1433.25,4299.49,0.75,0.0,4.7,Q1,2024
TX-2024-01076,2024-11-03,Europe,Germany,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,33,602.78,15913.39,6962.01,8951.38,0.5625,20.0,4.0,Q4,2024
TX-2024-01077,2025-05-30,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Distributor,5,197.13,985.65,788.5,197.15,0.2,0.0,2.7,Q2,2025
TX-2024-01078,2026-02-25,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,14,1026.96,13658.57,10351.74,3306.83,0.2421,5.0,4.6,Q1,2026
TX-2024-01079,2024-12-25,Europe,Germany,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Online Partner,23,452.36,9363.85,2601.07,6762.78,0.7222,10.0,5.0,Q4,2024
TX-2024-01080,2026-02-20,Asia-Pacific,Japan,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,723,2.47,1785.81,896.52,889.29,0.498,0.0,5.0,Q1,2026
TX-2024-01081,2024-10-04,Latin America,Brazil,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,3,3598.6,10795.8,7341.15,3454.65,0.32,0.0,4.7,Q4,2024
TX-2024-01082,2024-03-18,Asia-Pacific,India,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,4,3551.31,13494.98,9659.56,3835.42,0.2842,5.0,4.4,Q1,2024
TX-2024-01083,2025-10-05,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,4,3519.53,11966.4,9573.12,2393.28,0.2,15.0,5.0,Q4,2025
TX-2024-01084,2026-01-06,Asia-Pacific,India,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,356,2.5,801.0,445.0,356.0,0.4444,10.0,4.2,Q1,2026
TX-2024-01085,2024-03-11,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Online Partner,459,2.52,1156.68,578.34,578.34,0.5,0.0,4.6,Q1,2024
TX-2024-01086,2024-12-25,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,13,196.54,2555.02,2043.99,511.03,0.2,0.0,2.9,Q4,2024
TX-2024-01087,2026-02-02,Europe,Germany,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Distributor,11,198.77,2186.47,1749.22,437.25,0.2,0.0,3.2,Q1,2026
TX-2024-01088,2025-06-18,Europe,Germany,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,4,1179.04,4008.74,1414.84,2593.9,0.6471,15.0,4.5,Q2,2025
TX-2024-01089,2024-12-31,North America,United States,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,26,197.23,4102.38,4102.28,0.1,0.0,20.0,3.1,Q4,2024
TX-2024-01090,2025-06-26,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,20,1225.83,24516.6,7355.0,17161.6,0.7,0.0,5.0,Q2,2025
TX-2024-01091,2025-06-13,North America,United States,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Direct Sales,14985,0.05,749.25,299.7,449.55,0.6,0.0,4.3,Q2,2025
TX-2024-01092,2025-04-14,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Direct Sales,15,10.23,153.45,30.75,122.7,0.7996,0.0,4.8,Q2,2025
TX-2024-01093,2026-02-27,Asia-Pacific,Japan,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Online Partner,5,10.18,50.9,10.2,40.7,0.7996,0.0,4.2,Q1,2026
TX-2024-01094,2026-02-21,Europe,United Kingdom,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Online Partner,701,2.46,1638.24,862.23,776.01,0.4737,5.0,4.7,Q1,2026
TX-2024-01095,2025-09-30,North America,United States,Cloud Services,Storage Nodes,Secure Vault S3,Government,Online Partner,2386,0.05,119.3,47.72,71.58,0.6,0.0,3.8,Q3,2025
TX-2024-01096,2026-05-03,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Distributor,11,193.4,1914.66,1701.92,212.74,0.1111,10.0,3.0,Q2,2026
TX-2024-01097,2024-12-06,North America,Canada,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,16722,0.05,836.1,334.44,501.66,0.6,0.0,4.3,Q4,2024
TX-2024-01098,2026-03-04,Asia-Pacific,India,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,4,3589.07,12202.84,9762.28,2440.56,0.2,15.0,4.7,Q1,2026
TX-2024-01099,2024-04-29,Latin America,Brazil,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,16,979.12,14882.62,11279.52,3603.1,0.2421,5.0,4.8,Q2,2024
TX-2024-01100,2024-12-17,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Online Partner,3,1025.2,3075.6,2214.42,861.18,0.28,0.0,4.6,Q4,2024
TX-2024-01101,2026-01-11,Asia-Pacific,Australia,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,18,1185.66,21341.88,6402.6,14939.28,0.7,0.0,4.6,Q1,2026
TX-2024-01102,2024-10-03,Latin America,Brazil,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Direct Sales,489,2.49,1217.61,611.25,606.36,0.498,0.0,4.2,Q4,2024
TX-2024-01103,2024-09-21,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Distributor,4,3556.48,13514.62,9673.64,3840.98,0.2842,5.0,3.9,Q3,2024
TX-2024-01104,2025-12-16,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Online Partner,21,10.2,203.49,42.84,160.65,0.7895,5.0,4.7,Q4,2025
TX-2024-01105,2025-06-01,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Direct Sales,586,2.43,1281.58,714.92,566.66,0.4422,10.0,4.4,Q2,2025
TX-2024-01106,2024-10-15,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,1024,2.5,2432.0,1280.0,1152.0,0.4737,5.0,4.3,Q4,2024
TX-2024-01107,2024-11-02,Europe,France,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,15747,0.05,747.98,314.94,433.04,0.5789,5.0,4.5,Q4,2024
TX-2024-01108,2024-10-16,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Government,Distributor,22,346.01,7231.61,2283.6,4948.01,0.6842,5.0,4.3,Q4,2024
TX-2024-01109,2024-06-20,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Government,Direct Sales,4,3486.04,13944.16,9482.04,4462.12,0.32,0.0,5.0,Q2,2024
TX-2024-01110,2025-03-28,Latin America,Brazil,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Distributor,24,445.27,9617.83,2671.68,6946.15,0.7222,10.0,4.8,Q1,2025
TX-2024-01111,2026-04-28,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Direct Sales,3,3593.16,10240.51,7330.05,2910.46,0.2842,5.0,3.7,Q2,2026
TX-2024-01112,2024-08-31,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Government,Online Partner,20,1178.36,22388.84,7070.2,15318.64,0.6842,5.0,3.9,Q3,2024
TX-2024-01113,2024-07-29,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Online Partner,645,2.45,1580.25,793.35,786.9,0.498,0.0,4.2,Q3,2024
TX-2024-01114,2025-01-19,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,13,999.75,12346.91,9357.66,2989.25,0.2421,5.0,4.7,Q1,2025
TX-2024-01115,2025-03-15,North America,United States,Enterprise Solutions,Security Systems,ROCm Guard AI,Government,Distributor,19,858.22,16306.18,6522.51,9783.67,0.6,0.0,4.2,Q1,2025
TX-2024-01116,2024-04-22,Europe,United Kingdom,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Distributor,19,585.67,11127.73,3894.62,7233.11,0.65,0.0,3.7,Q2,2024
TX-2024-01117,2024-07-18,Latin America,Brazil,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Direct Sales,2,341.82,649.46,205.1,444.36,0.6842,5.0,4.0,Q3,2024
TX-2024-01118,2026-01-20,Europe,Italy,Enterprise Solutions,Security Systems,Network Shield Pro,Government,Online Partner,4,600.07,2400.28,840.08,1560.2,0.65,0.0,3.6,Q1,2026
TX-2024-01119,2024-02-07,Europe,United Kingdom,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,3,3545.75,8509.8,7233.33,1276.47,0.15,20.0,4.8,Q1,2024
TX-2024-01120,2026-04-18,Latin America,Brazil,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Direct Sales,8724,0.05,370.77,174.48,196.29,0.5294,15.0,3.7,Q2,2026
TX-2024-01121,2024-02-05,Asia-Pacific,Australia,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,1631,0.05,81.55,32.62,48.93,0.6,0.0,3.9,Q1,2024
TX-2024-01122,2025-01-02,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,3,3555.77,10667.31,7253.76,3413.55,0.32,0.0,4.8,Q1,2025
TX-2024-01123,2025-12-01,Asia-Pacific,India,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Online Partner,29,1214.91,33470.77,10569.63,22901.14,0.6842,5.0,4.6,Q4,2025
TX-2024-01124,2024-08-19,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,1,14827.91,14086.51,9638.14,4448.37,0.3158,5.0,5.0,Q3,2024
TX-2024-01125,2024-05-21,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Distributor,1,14647.34,14647.34,9520.77,5126.57,0.35,0.0,5.0,Q2,2024
TX-2024-01126,2024-04-15,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Online Partner,1,15125.94,14369.64,9831.86,4537.78,0.3158,5.0,4.5,Q2,2024
TX-2024-01127,2025-06-12,Asia-Pacific,India,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Direct Sales,516,2.48,1215.7,639.84,575.86,0.4737,5.0,4.8,Q2,2025
TX-2024-01128,2026-04-06,Europe,France,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Direct Sales,23,861.17,17826.22,7922.81,9903.41,0.5556,10.0,4.2,Q2,2026
TX-2024-01129,2024-01-09,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,SMB,Direct Sales,13,10.06,124.24,26.13,98.11,0.7897,5.0,4.1,Q1,2024
TX-2024-01130,2024-03-19,Asia-Pacific,Australia,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Online Partner,843,2.54,2141.22,1070.61,1070.61,0.5,0.0,4.4,Q1,2024
TX-2024-01131,2025-03-24,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Online Partner,6,1195.18,6453.97,2151.3,4302.67,0.6667,10.0,5.0,Q1,2025
TX-2024-01132,2024-02-15,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,15,991.84,14877.6,10711.8,4165.8,0.28,0.0,4.2,Q1,2024
TX-2024-01133,2025-04-17,Asia-Pacific,Australia,Consumer Hardware,Workstations,ROCm Dev Station,Government,Direct Sales,2,3532.03,6710.86,4803.56,1907.3,0.2842,5.0,4.1,Q2,2025
TX-2024-01134,2026-01-25,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,7,996.16,6275.81,5020.68,1255.13,0.2,10.0,4.8,Q1,2026
TX-2024-01135,2024-09-17,Europe,United Kingdom,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Direct Sales,5,439.19,1976.35,549.0,1427.35,0.7222,10.0,5.0,Q3,2024
TX-2024-01136,2024-04-18,North America,United States,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Online Partner,4,607.35,2429.4,850.28,1579.12,0.65,0.0,4.6,Q2,2024
TX-2024-01137,2025-09-22,Europe,United Kingdom,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Direct Sales,2,14846.97,26724.55,19301.06,7423.49,0.2778,10.0,4.9,Q3,2025
TX-2024-01138,2025-09-16,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Direct Sales,2,15257.22,30514.44,19834.38,10680.06,0.35,0.0,4.8,Q3,2025
TX-2024-01139,2026-04-09,Europe,France,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Government,Direct Sales,19,1176.55,21236.73,6706.24,14530.49,0.6842,5.0,3.9,Q2,2026
TX-2024-01140,2025-09-04,Europe,Germany,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,3,602.19,1806.57,632.31,1174.26,0.65,0.0,3.7,Q3,2025
TX-2024-01141,2024-06-04,Asia-Pacific,Japan,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Direct Sales,7,203.27,1422.89,1138.34,284.55,0.2,0.0,2.6,Q2,2024
TX-2024-01142,2024-09-09,Asia-Pacific,Singapore,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Direct Sales,3,3559.55,10144.72,7261.47,2883.25,0.2842,5.0,3.9,Q3,2024
TX-2024-01143,2024-04-26,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,Government,Online Partner,14,615.96,8192.27,3018.26,5174.01,0.6316,5.0,3.9,Q2,2024
TX-2024-01144,2025-11-27,Europe,Italy,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Direct Sales,27,9.94,268.38,53.73,214.65,0.7998,0.0,4.8,Q4,2025
TX-2024-01145,2025-10-16,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Direct Sales,30,10.0,79.13,60.0,19.13,0.2418,73.6,4.4,Q4,2025
TX-2024-01146,2026-01-28,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,388,2.53,785.31,488.88,296.43,0.3775,20.0,4.6,Q1,2026
TX-2024-01147,2025-01-12,North America,United States,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Online Partner,11,194.17,2135.87,1708.74,427.13,0.2,0.0,2.9,Q1,2025
TX-2024-01148,2026-01-05,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Government,Online Partner,4,3466.21,13864.84,9428.08,4436.76,0.32,0.0,4.5,Q1,2026
TX-2024-01149,2025-03-09,Europe,United Kingdom,Cloud Services,AI Training API,Qwen API Credits,Government,Online Partner,24,10.13,230.96,48.72,182.24,0.7891,5.0,4.2,Q1,2025
TX-2024-01150,2025-07-20,Europe,United Kingdom,Enterprise Solutions,AI Software,ExecuDeck Core,Government,Distributor,16,445.56,7128.96,1782.24,5346.72,0.75,0.0,4.5,Q3,2025
TX-2024-01151,2025-05-06,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Direct Sales,2,14879.7,29759.4,19343.62,10415.78,0.35,0.0,4.6,Q2,2025
TX-2024-01152,2026-01-31,Europe,Germany,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Direct Sales,7,990.34,6585.76,4991.28,1594.48,0.2421,5.0,4.4,Q1,2026
TX-2024-01153,2025-05-23,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Distributor,1,14814.89,13333.4,9629.68,3703.72,0.2778,10.0,4.4,Q2,2025
TX-2024-01154,2026-03-20,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Distributor,10,462.15,4159.35,1155.4,3003.95,0.7222,10.0,4.4,Q1,2026
TX-2024-01155,2025-08-20,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Distributor,6,865.25,5191.5,2076.6,3114.9,0.6,0.0,4.8,Q3,2025
TX-2024-01156,2025-02-26,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Online Partner,2,591.87,1183.74,414.3,769.44,0.65,0.0,4.1,Q1,2025
TX-2024-01157,2025-11-06,Europe,Italy,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Distributor,17,201.38,3423.46,2738.7,684.76,0.2,0.0,3.8,Q4,2025
TX-2024-01158,2025-05-19,Europe,United Kingdom,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Direct Sales,18167,0.05,862.93,363.34,499.59,0.5789,5.0,4.1,Q2,2025
TX-2024-01159,2025-02-23,Asia-Pacific,India,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Direct Sales,3,3594.74,10245.01,7333.26,2911.75,0.2842,5.0,4.2,Q1,2025
TX-2024-01160,2024-10-11,Latin America,Mexico,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Distributor,22,1022.48,20245.1,16196.18,4048.92,0.2,10.0,4.7,Q4,2024
TX-2024-01161,2025-02-23,Asia-Pacific,Australia,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Direct Sales,5082,0.05,241.4,101.64,139.76,0.579,5.0,4.1,Q1,2025
TX-2024-01162,2024-09-02,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Direct Sales,3,442.89,1262.24,332.16,930.08,0.7368,5.0,4.6,Q3,2024
TX-2024-01163,2025-01-12,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Online Partner,2,14807.1,26652.78,19249.22,7403.56,0.2778,10.0,5.0,Q1,2025
TX-2024-01164,2026-05-20,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Government,Distributor,13,449.14,5254.94,1459.64,3795.3,0.7222,10.0,4.1,Q2,2026
TX-2024-01165,2025-05-22,Europe,Italy,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,12401,0.05,620.05,248.02,372.03,0.6,0.0,4.7,Q2,2025
TX-2024-01166,2025-07-20,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Direct Sales,4,438.12,1752.48,438.12,1314.36,0.75,0.0,4.8,Q3,2025
TX-2024-01167,2025-04-19,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Online Partner,1,14977.7,14977.7,9735.51,5242.19,0.35,0.0,4.7,Q2,2025
TX-2024-01168,2025-04-10,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Direct Sales,1,15082.49,15082.49,9803.62,5278.87,0.35,0.0,5.0,Q2,2025
TX-2024-01169,2026-05-25,Asia-Pacific,Singapore,Cloud Services,AI Training API,Qwen API Credits,SMB,Online Partner,17,10.19,155.91,34.68,121.23,0.7776,10.0,4.7,Q2,2026
TX-2024-01170,2025-01-27,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Online Partner,7,598.11,3977.43,1465.38,2512.05,0.6316,5.0,4.7,Q1,2025
TX-2024-01171,2024-10-24,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Distributor,21,852.32,16108.85,7159.53,8949.32,0.5556,10.0,4.3,Q4,2024
TX-2024-01172,2024-11-13,North America,United States,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Online Partner,18,203.42,3478.48,2929.32,549.16,0.1579,5.0,3.6,Q4,2024
TX-2024-01173,2025-10-18,Asia-Pacific,Australia,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,18238,0.05,866.3,364.76,501.54,0.5789,5.0,4.4,Q4,2025
TX-2024-01174,2024-05-24,North America,Canada,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,2933,0.05,139.32,58.66,80.66,0.579,5.0,4.0,Q2,2024
TX-2024-01175,2024-09-20,Asia-Pacific,Japan,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,299,2.44,729.56,364.78,364.78,0.5,0.0,4.4,Q3,2024
TX-2024-01176,2024-04-21,Asia-Pacific,Japan,Enterprise Solutions,Analytics Tools,InsightEngine Pro,SMB,Direct Sales,15,342.96,5144.4,1543.35,3601.05,0.7,0.0,4.6,Q2,2024
TX-2024-01177,2026-04-21,Europe,Germany,Cloud Services,Storage Nodes,Secure Vault S3,Government,Online Partner,15708,0.05,785.4,314.16,471.24,0.6,0.0,4.5,Q2,2026
TX-2024-01178,2025-09-05,Europe,United Kingdom,Cloud Services,AI Training API,Qwen API Credits,Government,Direct Sales,4,10.28,37.01,8.24,28.77,0.7774,10.0,4.7,Q3,2025
